ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,After2014,Expensive
Doors,2016.0,40,246,False,False,True,False,True,False,True,False,False,False,False,False,False,False,4.99,1,0
Rot Gut,2016.0,0,166,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.99,1,0
Missing Translation,2015.0,0,1853,True,False,True,False,True,True,False,False,False,False,True,False,False,False,0.0,1,0
We Are The Dwarves,2016.0,60,198,False,False,True,True,True,False,False,False,False,False,False,False,False,False,24.99,1,1
Bear Simulator,2016.0,0,288,False,False,True,True,True,False,False,False,True,False,False,False,False,False,14.99,1,0
Break Into Zatwor,2015.0,0,623,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.99,1,0
InCell VR,2015.0,0,147,True,False,True,False,False,False,True,False,False,False,True,False,True,False,0.0,1,0
The Rose and I,2016.0,0,109,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,1,0
Rogue State,2015.0,66,150,False,False,True,False,False,False,True,False,True,False,False,False,False,False,12.99,1,0
Secret Of Magia,2015.0,0,406,False,False,True,True,True,False,True,True,False,False,False,False,False,False,2.99,1,0
VERSUS: The Lost Ones,2015.0,0,149,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3.99,1,0
Masochisia,2015.0,68,165,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.99,1,0
Battlevoid: Harbinger,2016.0,0,306,False,False,True,True,False,False,True,False,True,False,False,False,False,False,9.99,1,0
TowerClimb,2015.0,0,180,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99,1,0
ACE Academy,2016.0,0,279,False,False,True,True,True,False,False,True,True,False,False,True,False,False,24.99,1,1
EVERSPACE(tm),2016.0,0,208,False,False,True,True,False,False,False,False,False,True,False,False,False,False,29.99,1,1
Draculas Legacy,2015.0,0,400,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2.99,1,0
12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015.0,0,146,False,False,True,False,False,True,True,False,False,False,False,False,False,False,2.99,1,0
Gridworld,2015.0,0,143,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.99,1,0
GRIP,2016.0,0,501,False,False,True,True,False,False,False,False,False,True,False,False,True,False,15.99,1,0
Sphere III: Enchanted World,2015.0,0,247,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,1,0
Faeria,2016.0,0,1270,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.0,1,0
MachineCraft,2016.0,0,503,True,False,True,False,False,False,False,False,True,True,True,False,False,False,0.0,1,0
A Kiss For The Petals - Remembering How We Met,2015.0,0,435,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.99,1,0
Looterkings,2016.0,0,123,False,False,True,True,False,False,False,True,False,True,False,False,False,False,17.99,1,0
SimplePlanes,2015.0,67,2763,False,False,True,False,False,False,False,False,True,False,False,False,False,False,12.99,1,0
Lords of the Realm II,2015.0,77,180,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2.99,1,0
Zoombinis,2015.0,0,209,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
The Jackbox Party Pack 2,2015.0,0,219,False,False,True,False,False,True,True,False,False,False,False,False,False,False,24.99,1,1
Labyronia RPG 2,2015.0,0,299,False,False,True,True,True,False,True,True,False,False,False,False,False,False,1.99,1,0
Shmadow,2015.0,0,175,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.99,1,0
GooCubelets,2015.0,0,765,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3.99,1,0
Hyperspace Invaders II: Pixel Edition,2015.0,0,279,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99,1,0
Hylics,2015.0,0,131,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2.99,1,0
Invasion,2015.0,0,278,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.99,1,0
Highschool Romance,2015.0,0,330,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99,1,0
Evochron Legacy,2016.0,0,171,False,False,True,False,False,False,False,False,True,False,False,False,False,False,24.99,1,1
Euclidean,2015.0,62,133,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4.99,1,0
BlackShadows,2015.0,0,121,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2.99,1,0
Absent,2015.0,0,165,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,1,0
Mooch,2015.0,0,109,False,False,True,False,True,True,False,False,False,False,False,False,False,False,4.99,1,0
Ace Of Words,2016.0,0,455,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.99,1,0
Timberman,2015.0,0,3763,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.99,1,0
War of Beach,2015.0,0,432,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,1,0
Epistory - Typing Chronicles,2016.0,75,496,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,1,0
Without Within 2,2015.0,0,114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.99,1,0
Dragons Wake,2015.0,0,229,False,False,True,True,True,False,False,False,False,False,False,False,False,False,3.99,1,0
Prospekt,2016.0,43,706,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,1,0
Tinboy,2015.0,0,277,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.99,1,0
Comedy Quest,2015.0,0,192,True,False,True,False,True,True,False,False,False,False,True,False,False,False,0.0,1,0
Nuclear Shot,2015.0,0,331,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.99,1,0
I and Me,2016.0,0,200,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,1,0
Flamebreak,2015.0,0,288,False,False,True,True,False,False,False,True,False,False,False,False,False,False,9.99,1,0
Battle Battalions,2015.0,0,267,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0.0,1,0
Game Corp DX,2015.0,0,1625,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2.99,1,0
Expand,2015.0,0,180,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.99,1,0
Destiny Warriors RPG,2015.0,0,474,False,False,True,True,True,True,True,True,False,False,False,False,False,False,2.99,1,0
Kopanito All-Stars Soccer,2015.0,0,516,False,False,True,True,False,False,False,False,False,True,False,True,False,False,11.99,1,0
Atari Vault,2016.0,0,175,False,False,False,True,True,True,True,True,False,False,False,True,True,False,19.99,1,0
Cloney,2016.0,0,175,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0.0,1,0
ShareX,2015.0,0,256,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0
Else Heart.Break(),2015.0,79,185,False,False,True,False,True,False,False,True,False,False,False,False,False,False,24.99,1,1
Concrete Jungle,2015.0,76,213,False,False,True,False,False,False,True,False,False,False,False,False,False,False,12.99,1,0
The Incredible Adventures of Van Helsing: Final Cut,2015.0,79,604,False,False,True,True,True,False,False,True,False,False,False,False,False,False,44.99,1,1
Okhlos,2016.0,72,134,False,False,True,True,False,False,True,False,False,False,False,False,False,False,12.99,1,0
The Deer,2016.0,0,1286,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.99,1,0
Heaven Island - VR MMO,2015.0,0,1446,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.99,1,0
NeuroVoider,2016.0,0,145,False,False,True,True,False,False,False,True,False,False,False,False,False,False,13.99,1,0
The Final Take,2016.0,0,117,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.99,1,0
Reverse Crawl,2015.0,0,189,False,False,True,False,False,False,True,True,False,False,False,False,False,False,5.99,1,0
VERGE:Lost chapter,2015.0,0,183,False,False,True,True,True,False,False,False,False,False,False,False,False,False,1.99,1,0
ZenBlade,2016.0,0,112,False,False,False,True,False,False,False,False,True,True,False,True,False,False,14.99,1,0
The Juicer,2015.0,0,111,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.99,1,0
MXGP2 - The Official Motocross Videogame,2016.0,0,235,False,False,False,False,False,False,False,False,True,False,False,True,True,False,49.99,1,1
Rabi-Ribi,2016.0,0,2194,False,False,True,True,True,True,False,False,False,False,False,False,False,False,17.99,1,0
Dinosaur Hunt,2015.0,0,1325,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.99,1,0
The Aquatic Adventure of the Last Human,2016.0,76,140,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99,1,0
POSTAL Redux,2016.0,54,281,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8.99,1,0
Life in Bunker,2016.0,0,177,False,False,True,False,False,False,True,False,True,False,False,False,False,False,15.99,1,0
Poi,2015.0,0,220,False,False,True,True,True,False,False,False,False,True,False,False,False,False,14.99,1,0
ARSLAN: THE WARRIORS OF LEGEND,2016.0,57,114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99,1,1
The Park,2015.0,67,1651,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.99,1,0
The Guest,2016.0,69,230,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99,1,0
Californium,2016.0,64,114,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99,1,0
Deathstate,2015.0,0,146,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99,1,0
Star Command Galaxies,2015.0,0,202,False,False,True,False,False,False,True,False,True,True,False,False,False,False,14.99,1,0
Sakura Swim Club,2015.0,0,1167,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99,1,0
Dead Secret,2016.0,0,122,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99,1,0
Overfall,2016.0,0,256,False,False,True,False,False,False,True,True,False,False,False,False,False,False,14.99,1,0
Press X to Not Die,2015.0,0,696,False,False,True,True,False,False,False,False,False,True,False,False,False,False,2.99,1,0
Out of the Park Baseball 17,2016.0,92,283,False,False,True,False,False,False,True,False,True,False,False,True,False,False,39.99,1,1
Atlas Reactor,2016.0,0,685,True,False,False,False,False,False,True,False,False,True,True,False,False,False,0.0,1,0
Kindred Spirits on the Roof,2016.0,0,319,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34.99,1,1
The Coma: Cutting Class,2015.0,69,216,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99,1,0
Crusaders of the Lost Idols,2015.0,0,1137,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0.0,1,0
Age of Barbarian Extended Cut,2016.0,0,133,False,False,True,True,True,False,False,True,False,False,False,False,False,False,12.99,1,0
Nyctophilia,2015.0,0,260,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,1,0
Driver Booster 3 for STEAM,2015.0,0,228,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0
Draw a Stickman: EPIC 2,2015.0,0,157,False,False,True,False,True,True,False,False,False,False,False,False,False,False,4.99,1,0
Planetbase,2015.0,70,3094,False,False,True,False,False,False,True,False,True,False,False,False,False,False,19.99,1,0
Eaten Alive,2015.0,0,321,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.99,1,0
Stigmat,2015.0,0,404,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.99,1,0
Codename: Rogue Fleet,2016.0,0,320,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,2015.0,0,196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99,1,0
GabeN: The Final Decision,2015.0,0,601,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.99,1,0
The Consuming Shadow,2015.0,0,166,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99,1,0
Sky To Fly: Faster Than Wind,2016.0,0,106,False,False,True,True,True,False,False,False,True,False,False,True,True,False,3.99,1,0
Clergy Splode,2015.0,0,266,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.99,1,0
Dungelot: Shattered Lands,2016.0,78,300,False,False,True,True,False,False,False,True,False,False,False,False,False,False,9.99,1,0
Conquest of Elysium 4,2015.0,0,142,False,False,True,False,False,False,True,False,False,False,False,False,False,False,24.99,1,1
World Ship Simulator,2015.0,0,108,False,False,False,False,False,False,False,False,True,True,False,False,False,False,14.99,1,0
Murder,2015.0,0,155,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2.99,1,0
Endless Sky,2015.0,0,2093,True,False,False,True,True,False,False,True,True,False,True,False,False,False,0.0,1,0
SC2VN - The eSports Visual Novel,2015.0,0,706,True,False,True,False,True,True,False,True,True,False,True,False,False,False,0.0,1,0
The Political Machine 2016,2016.0,0,418,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9.99,1,0
Game Tycoon 2,2016.0,0,203,False,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,1,0
SUPERFIGHT,2016.0,0,141,False,False,True,False,False,True,True,False,False,False,False,False,False,False,9.99,1,0
Godot Engine,2016.0,0,144,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0
Emergency 2016,2015.0,0,215,False,False,False,False,False,False,True,False,True,False,False,False,False,False,39.99,1,1
Bitardia,2015.0,0,403,False,False,True,True,True,False,False,False,False,True,False,False,False,False,6.99,1,0
123 Slaughter Me Street,2015.0,0,160,False,False,True,True,False,False,False,False,False,False,False,False,False,False,7.99,1,0
LEGO(r) MARVELs Avengers,2016.0,0,891,False,False,False,True,True,False,False,False,False,False,False,False,False,False,39.99,1,1
Pony Island,2016.0,86,3554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.99,1,0
Zero Reflex : Black Eye Edition,2015.0,0,171,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3.99,1,0
Turok,2015.0,0,830,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,1,0
Disgaea PC,2016.0,74,1406,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.99,1,0
Lowglow,2015.0,0,319,False,False,True,False,True,True,False,False,False,False,False,False,False,False,7.99,1,0
Legend of Dungeon: Masters,2015.0,0,191,True,False,True,False,False,True,False,True,False,True,True,False,False,True,0.0,1,0
Ant War: Domination,2015.0,0,112,False,False,True,False,False,True,True,False,True,False,False,False,False,False,2.99,1,0
DarkMaus,2016.0,83,229,False,False,True,True,False,False,False,True,False,False,False,False,False,False,9.99,1,0
Refunct,2015.0,0,1942,False,False,True,False,True,True,False,False,False,False,False,False,False,False,2.99,1,0
Vortex: The Gateway,2016.0,0,242,False,False,True,True,True,False,False,False,False,False,False,False,False,False,19.99,1,0
Twilight Struggle,2016.0,0,391,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14.99,1,0
Stop Online - Battle of Words,2016.0,0,154,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.99,1,0
Alekhines Gun,2016.0,40,148,False,False,False,True,True,False,False,False,False,False,False,False,False,False,39.99,1,1
Eventide: Slavic Fable,2016.0,0,175,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
Dub Dash,2016.0,0,145,False,False,True,True,False,False,False,False,False,False,False,False,True,False,4.99,1,0
AltspaceVR,2016.0,0,153,True,False,False,False,False,True,False,False,True,False,True,False,False,True,0.0,1,0
Soccer Manager 2016,2015.0,0,657,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0.0,1,0
Legend of Mysteria RPG,2015.0,0,316,False,False,True,True,True,True,True,True,False,False,False,False,False,False,2.99,1,0
Pro Evolution Soccer 2016 myClub,2016.0,0,5445,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,1,0
The Last NightMary - A Lenda do Cabeca de Cuia,2015.0,0,231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.99,1,0
Sakura Dungeon,2016.0,0,337,False,False,True,False,True,False,False,True,False,False,False,False,False,False,19.99,1,0
Gabe Newell Simulator 2.0,2015.0,0,432,False,False,True,True,True,True,False,False,True,False,False,False,False,False,3.0,1,0
Devilian,2015.0,63,1731,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,1,0
ARK: Survival Of The Fittest,2016.0,0,4776,False,False,True,True,True,False,True,True,False,True,False,False,False,True,0.0,1,0
Indie Game Battle,2015.0,0,103,False,False,True,True,False,False,False,False,False,True,False,False,False,False,9.99,1,0
Paranormal Psychosis,2016.0,0,112,False,False,True,True,True,True,True,True,True,False,False,False,False,False,0.99,1,0
Hard Reset Redux,2016.0,73,401,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,1,0
ORION,2015.0,0,2692,False,False,True,True,False,False,False,True,False,True,False,False,False,False,0.99,1,0
Princess Remedy in a World of Hurt,2016.0,0,1188,True,False,True,True,True,False,False,False,False,False,False,False,False,False,0.0,1,0
Sakura Beach 2,2015.0,0,131,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99,1,0
Cinderella Escape! R12,2015.0,0,206,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.99,1,0
Cibele,2015.0,71,1036,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.99,1,0
Message Quest,2015.0,0,360,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.99,1,0
Code of Princess,2016.0,0,126,False,False,False,True,True,False,False,True,False,False,False,False,False,False,14.99,1,0
ChromaGun,2016.0,0,224,False,False,True,True,True,False,False,False,False,False,False,False,False,False,12.99,1,0
Pro Gamer Manager,2016.0,0,509,False,False,True,False,False,True,False,False,True,False,False,True,False,False,12.99,1,0
Pro Cycling Manager 2016,2016.0,64,183,False,False,False,False,False,False,False,False,True,False,False,True,False,False,39.99,1,1
Timber and Stone,2015.0,0,477,False,False,True,False,False,False,True,False,False,True,False,False,False,False,12.99,1,0
The Purring Quest,2015.0,0,356,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.99,1,0
Dr. Langeskov The Tiger and The Terribly Cursed Emerald: A Whirlwind Heist,2015.0,0,5638,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Among the Heavens,2015.0,0,139,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2.99,1,0
The Fall of the Dungeon Guardians,2015.0,71,185,False,False,True,False,False,False,True,True,False,False,False,False,False,False,19.99,1,0
Genesis Online,2015.0,0,1260,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
KINGDOMS,2015.0,0,447,False,False,True,True,True,False,False,True,True,True,False,False,False,False,9.99,1,0
Angry Video Game Nerd II: ASSimilation,2016.0,0,301,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,1,0
Pink Hour,2015.0,0,679,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Pink Heaven,2015.0,0,432,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Stranger of Sword City,2016.0,0,165,False,False,False,False,False,False,False,True,False,False,False,False,False,False,39.99,1,1
Brilliant Shadows - Part One of the Book of Gray Magic,2015.0,0,126,False,False,False,False,True,True,False,False,True,False,False,False,False,False,6.99,1,0
12 is Better Than 6,2015.0,74,950,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,1,0
Ampersand,2015.0,0,657,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.99,1,0
EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,2016.0,0,1410,False,False,False,True,False,False,False,False,False,False,False,False,False,False,49.99,1,1
Liftoff,2015.0,0,255,False,False,True,False,False,False,False,False,True,True,False,True,True,False,19.99,1,0
HEX: Shards of Fate,2016.0,87,1026,True,False,False,False,True,False,True,True,False,False,True,False,False,False,0.0,1,0
Morphine,2015.0,0,263,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2.99,1,0
Fiends of Imprisonment,2015.0,0,314,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.99,1,0
Suits: A Business RPG,2016.0,0,473,False,False,True,True,True,False,False,True,False,False,False,False,False,False,0.99,1,0
System Shock: Enhanced Edition,2015.0,85,200,False,False,False,True,True,False,False,True,False,False,False,False,False,False,9.99,1,0
Starward Rogue,2016.0,0,285,False,False,True,True,True,False,False,True,False,False,False,False,False,False,11.99,1,0
DRAGON QUEST HEROES(tm) Slime Edition,2015.0,0,625,False,False,False,True,False,False,False,True,False,False,False,False,False,False,59.99,1,1
Higurashi When They Cry Hou - Ch.2 Watanagashi,2015.0,0,147,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.99,1,0
Sorcery! Parts 1 and 2,2016.0,69,121,False,False,True,False,True,False,False,True,False,False,False,False,False,False,9.99,1,0
SHOWTIME 2073,2016.0,0,198,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.99,1,0
Galaxy Admirals,2015.0,0,143,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.99,1,0
Melty Blood Actress Again Current Code,2016.0,0,607,False,False,False,True,False,False,False,False,False,False,False,False,False,False,24.99,1,1
Reveal The Deep,2015.0,0,837,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.99,1,0
Swordbreaker The Game,2015.0,0,145,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2.99,1,0
SENRAN KAGURA SHINOVI VERSUS,2016.0,70,1464,False,False,False,True,False,False,False,False,False,False,False,False,False,False,29.99,1,1
TY the Tasmanian Tiger,2016.0,0,678,False,False,True,True,True,False,False,False,False,True,False,False,False,False,11.99,1,0
HordeZ,2016.0,0,309,False,False,True,True,False,False,False,False,False,False,False,False,False,False,15.99,1,0
Era of Majesty,2016.0,0,126,False,False,True,False,False,False,True,True,False,True,False,False,False,False,5.99,1,0
Electric Highways,2015.0,0,754,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,1,0
GASP,2016.0,0,995,True,False,True,True,False,True,True,False,True,False,True,False,False,False,0.0,1,0
The Black Death,2016.0,0,835,False,False,False,True,True,False,False,True,False,True,False,False,False,False,19.99,1,0
Villagers,2016.0,0,202,False,False,True,False,False,False,True,False,True,False,False,False,False,False,19.99,1,0
Metal War Online: Retribution,2015.0,0,488,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,1,0
Evil Defenders,2015.0,0,215,False,False,True,False,False,True,True,False,False,False,False,False,False,False,9.99,1,0
Lup,2016.0,0,119,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.99,1,0
Bullet Heaven 2,2015.0,0,142,False,False,True,True,False,False,False,False,False,False,False,False,False,False,11.99,1,0
Days Under Custody,2015.0,0,138,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.99,1,0
Audioshield,2016.0,0,1072,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19.99,1,0
Boogeyman,2015.0,0,211,False,False,True,True,False,False,True,False,False,False,False,False,False,False,7.99,1,0
STEINS;GATE,2016.0,87,416,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34.99,1,1
Drift Streets Japan,2015.0,0,1779,False,False,True,True,False,False,False,False,True,False,False,True,True,True,4.99,1,0
Back to Dinosaur Island,2015.0,0,526,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.0,1,0
Stardew Valley,2016.0,88,28507,False,False,True,False,False,False,False,True,True,False,False,False,False,False,14.99,1,0
Metal Assault,2016.0,0,254,True,False,False,True,True,True,False,True,False,False,True,False,False,False,0.0,1,0
Danganronpa: Trigger Happy Havoc,2016.0,83,1726,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29.99,1,1
Danganronpa 2: Goodbye Despair,2016.0,84,997,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29.99,1,1
Statues,2015.0,0,107,False,False,True,True,True,False,False,False,False,False,False,False,False,False,4.99,1,0
Blood & Gold: Caribbean!,2015.0,0,498,False,False,True,True,True,False,True,True,False,False,False,False,False,False,19.99,1,0
Krosmaster Arena,2015.0,0,234,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,1,0
Shut Up And Dig,2015.0,0,198,False,False,True,True,True,False,False,False,False,True,False,False,False,False,4.99,1,0
Life is Hard,2015.0,0,286,False,False,True,False,True,False,True,False,True,True,False,False,False,False,8.99,1,0
Fall of the Titanic,2015.0,0,264,False,False,True,False,True,True,False,False,True,False,False,False,False,False,0.0,1,0
Junk Jack,2016.0,0,102,False,False,True,True,True,False,False,False,False,True,False,False,False,False,14.99,1,0
Princess.Loot.Pixel.Again,2016.0,0,478,False,False,True,True,True,False,False,True,False,False,False,False,False,False,4.99,1,0
5089: The Action RPG,2016.0,0,204,False,False,True,True,False,False,False,True,False,False,False,False,False,False,7.99,1,0
Vampire Legends: The True Story of Kisilova,2015.0,0,120,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
Astrox: Hostile Space Excavation,2015.0,0,155,False,False,True,False,True,False,False,False,True,False,False,False,False,False,9.99,1,0
Epic Clicker Journey,2016.0,0,565,True,False,True,False,True,True,False,False,False,False,True,False,False,False,0.0,1,0
Star Nomad 2,2015.0,0,113,False,False,True,False,False,False,True,True,True,False,False,False,False,False,12.99,1,0
One More Dungeon,2015.0,0,282,False,False,True,True,False,False,False,True,False,False,False,False,False,False,4.99,1,0
Star Crusade CCG,2016.0,0,1047,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0.0,1,0
Shooting Stars!,2016.0,59,117,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99,1,0
Cross Set,2015.0,0,116,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2.99,1,0
Nyan Cat: Lost In Space,2015.0,0,899,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2.99,1,0
Hyperdevotion Noire: Goddess Black Heart,2016.0,0,366,False,False,False,False,False,False,True,True,False,False,False,False,False,False,29.99,1,1
Lemurzin,2015.0,0,283,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0,1,0
Red Comrades Save the Galaxy: Reloaded,2016.0,0,204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.99,1,0
OmniBus,2016.0,55,111,False,False,True,True,True,True,False,False,True,False,False,False,True,False,9.99,1,0
BAD END,2015.0,0,162,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.98,1,0
Tactical Craft Online,2016.0,0,876,True,False,True,False,False,False,True,True,False,True,True,False,False,True,0.0,1,0
Yohjo Simulator,2015.0,0,178,False,False,True,True,True,True,False,False,True,False,False,False,False,False,4.99,1,0
The Odyssey: Winds of Athena,2015.0,0,297,False,False,True,True,True,True,True,False,True,False,False,False,False,False,4.99,1,0
Written in the Sky,2015.0,0,1916,True,False,True,True,True,False,False,False,True,False,False,False,False,False,0.0,1,0
HotLead,2015.0,0,168,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.99,1,0
Blockhood,2016.0,0,281,False,False,True,False,False,False,True,False,True,True,False,False,False,False,9.99,1,0
GooCubelets 2,2015.0,0,328,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3.99,1,0
Emporea: Realms of War and Magic,2016.0,0,300,True,False,True,False,False,False,True,True,False,False,True,False,False,True,0.0,1,0
Rubber Ducky and the Rainbow Gun,2015.0,0,110,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.99,1,0
Emily Wants To Play,2015.0,0,597,False,False,True,True,True,True,True,False,True,False,False,False,False,False,4.99,1,0
Diabolical,2015.0,0,105,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3.99,1,0
Gunslingers,2015.0,0,264,True,False,False,False,False,False,True,False,False,True,True,False,False,False,0.0,1,0
Zombie Night Terror,2016.0,81,301,False,False,True,True,False,False,True,False,False,False,False,False,False,False,12.99,1,0
Oh...Sir!,2015.0,0,883,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0
SquareCells,2015.0,0,266,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2.99,1,0
